Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
61215, 0,          0
61216, 0,          0
61217, 0,          0
61218, 0,          0
61219, 0,          0
61220, 0,          0
61221, 0,          0
61222, 0,          0
61223, 0,          0
61224, 0,          0
61225, 0,          0
61226, 0,          0
61227, 0,          0
61228, 0,          0
61229, 0,          0
61230, 0,          0
61231, 0,          0
61232, 0,          0
61233, 0,          0
61234, 0,          0
61235, 0,          0
61236, 0,          0
61237, 0,          0
61238, 0,          0
61239, 0,          0
61240, 0,          0
61241, 0,          0
61242, 0,          0
61243, 0,          0
61244, 0,          0
61245, 0,          0
61246, 0,          0
61247, 0,          0
61248, 0,          0
61249, 0,          0
61250, 0,          0
61251, 0,          0
61252, 0,          0
61253, 0,          0
61254, 0,          0
61255, 0,          0
61256, 0,          0
61257, 0,          0
61258, 0,          0
61259, 0,          0
61260, 0,          0
61261, 0,          0
61262, 0,          0
61263, 0,          0
61264, 0,          0
61265, 0,          0
61266, 0,          0
61267, 0,          0
61268, 0,          0
61269, 0,          0
61270, 0,          0
61271, 0,          0
61272, 0,          0
61273, 0,          0
61274, 0,          0
61275, 0,          0
61276, 0,          0
61277, 0,          0
61278, 0,          0
61279, 0,          0
61280, 0,          0
61281, 0,          0
61282, 0,          0
61283, 0,          0
61284, 0,          0
61285, 0,          0
61286, 0,          0
61287, 0,          0
61288, 0,          0
61289, 0,          0
61290, 0,          0
61291, 0,          0
61292, 0,          0
61293, 0,          0
61294, 0,          0
61295, 0,          0
61296, 0,          0
61297, 0,          0
61298, 0,          0
61299, 0,          0
61300, 0,          0
61301, 0,          0
61302, 0,          0
61303, 0,          0
61304, 0,          0
61305, 0,          0
61306, 0,          0
61307, 0,          0
61308, 0,          0
61309, 0,          0
61310, 0,          0
61311, 0,          0
61312, 0,          0
61313, 0,          0
61314, 0,          0
61315, 0,          0
61316, 0,          0
61317, 0,          0
61318, 0,          0
61319, 0,          0
61320, 0,          0
61321, 0,          0
61322, 0,          0
61323, 0,          0
61324, 0,          0
61325, 0,          0
61326, 0,          0
61327, 0,          0
61328, 0,          0
61329, 0,          0
61330, 0,          0
61331, 0,          0
61332, 0,          0
61333, 0,          0
61334, 0,          0
61335, 0,          0
61336, 0,          0
61337, 0,          0
61338, 0,          0
61339, 0,          0
61340, 0,          0
61341, 0,          0
61342, 0,          0
61343, 0,          0
61344, 0,          0
61345, 0,          0
61346, 0,          0
61347, 0,          0
61348, 0,          0
61349, 0,          0
61350, 0,          0
61351, 0,          0
61352, 0,          0
61353, 0,          0
61354, 0,          0
61355, 0,          0
61356, 0,          0
61357, 0,          0
61358, 0,          0
61359, 0,          0
61360, 0,          0
61361, 0,          0
61362, 0,          0
61363, 0,          0
61364, 0,          0
61365, 0,          0
61366, 0,          0
61367, 0,          0
61368, 0,          0
61369, 0,          0
61370, 0,          0
61371, 0,          0
61372, 0,          0
61373, 0,          0
61374, 0,          0
61375, 0,          0
61376, 0,          0
61377, 0,          0
61378, 0,          0
61379, 0,          0
61380, 0,          0
61381, 0,          0
61382, 0,          0
61383, 0,          0
61384, 0,          0
61385, 0,          0
61386, 0,          0
61387, 0,          0
61388, 0,          0
61389, 0,          0
61390, 0,          0
61391, 0,          0
61392, 0,          0
61393, 0,          0
61394, 0,          0
61395, 0,          0
61396, 0,          0
61397, 0,          0
61398, 0,          0
61399, 0,          0
61400, 0,          0
61401, 0,          0
61402, 0,          0
61403, 0,          0
61404, 0,          0
61405, 0,          0
61406, 0,          0
61407, 0,          0
61408, 0,          0
61409, 0,          0
61410, 0,          0
61411, 0,          0
61412, 0,          0
61413, 0,          0
61414, 0,          0
61415, 0,          0
61416, 0,          0
61417, 0,          0
61418, 0,          0
61419, 0,          0
61420, 0,          0
61421, 0,          0
61422, 0,          0
61423, 0,          0
61424, 0,          0
61425, 0,          0
61426, 0,          0
61427, 0,          0
61428, 0,          0
61429, 0,          0
61430, 0,          0
61431, 0,          0
61432, 0,          0
61433, 0,          0
61434, 0,          0
61435, 0,          0
61436, 0,          0
61437, 0,          0
61438, 0,          0
61439, 0,          0
61440, 0,          0
61441, 0,          0
61442, 0,          0
61443, 0,          0
61444, 0,          0
61445, 0,          0
61446, 0,          0
61447, 0,          0
61448, 0,          0
61449, 0,          0
61450, 0,          0
61451, 0,          0
61452, 0,          0
61453, 0,          0
61454, 0,          0
61455, 0,          0
61456, 0,          0
61457, 0,          0
61458, 0,          0
61459, 0,          0
61460, 0,          0
61461, 0,          0
61462, 0,          0
61463, 0,          0
61464, 0,          0
61465, 0,          0
61466, 0,          0
61467, 0,          0
61468, 0,          0
61469, 0,          0
61470, 0,          0
61471, 0,          0
61472, 0,          0
61473, 0,          0
61474, 0,          0
61475, 0,          0
61476, 0,          0
61477, 0,          0
61478, 0,          0
61479, 0,          0
61480, 0,          0
61481, 0,          0
61482, 0,          0
61483, 0,          0
61484, 0,          0
61485, 0,          0
61486, 0,          0
61487, 0,          0
61488, 0,          0
61489, 0,          0
61490, 0,          0
61491, 0,          0
61492, 0,          0
61493, 0,          0
61494, 0,          0
61495, 0,          0
61496, 0,          0
61497, 0,          0
61498, 0,          0
61499, 0,          0
61500, 0,          0
61501, 0,          0
61502, 0,          0
61503, 0,          0
61504, 0,          0
61505, 0,          0
61506, 0,          0
61507, 0,          0
61508, 0,          0
61509, 0,          0
61510, 0,          0
61511, 0,          0
61512, 0,          0
61513, 0,          0
61514, 0,          0
61515, 0,          0
61516, 0,          0
61517, 0,          0
61518, 0,          0
61519, 0,          0
61520, 0,          0
61521, 0,          0
61522, 0,          0
61523, 0,          0
61524, 0,          0
61525, 0,          0
61526, 0,          0
61527, 0,          0
61528, 0,          0
61529, 0,          0
61530, 0,          0
61531, 0,          0
61532, 0,          0
61533, 0,          0
61534, 0,          0
61535, 0,          0
61536, 0,          0
61537, 0,          0
61538, 0,          0
61539, 0,          0
61540, 0,          0
61541, 0,          0
61542, 0,          0
61543, 0,          0
61544, 0,          0
61545, 0,          0
61546, 0,          0
61547, 0,          0
61548, 0,          0
61549, 0,          0
61550, 0,          0
61551, 0,          0
61552, 0,          0
61553, 0,          0
61554, 0,          0
61555, 0,          0
61556, 0,          0
61557, 0,          0
61558, 0,          0
61559, 0,          0
61560, 0,          0
61561, 0,          0
61562, 0,          0
61563, 0,          0
61564, 0,          0
61565, 0,          0
61566, 0,          0
61567, 0,          0
61568, 0,          0
61569, 0,          0
61570, 0,          0
61571, 0,          0
61572, 0,          0
61573, 0,          0
61574, 0,          0
61575, 0,          0
61576, 0,          0
61577, 0,          0
61578, 0,          0
61579, 0,          0
61580, 0,          0
61581, 0,          0
61582, 0,          0
61583, 0,          0
61584, 0,          0
61585, 0,          0
61586, 0,          0
61587, 0,          0
61588, 0,          0
61589, 0,          0
61590, 0,          0
61591, 0,          0
61592, 0,          0
61593, 0,          0
61594, 0,          0
61595, 0,          0
61596, 0,          0
61597, 0,          0
61598, 0,          0
61599, 0,          0
61600, 0,          0
61601, 0,          0
61602, 0,          0
61603, 0,          0
61604, 0,          0
61605, 0,          0
61606, 0,          0
61607, 0,          0
61608, 0,          0
61609, 0,          0
61610, 0,          0
61611, 0,          0
61612, 0,          0
61613, 0,          0
61614, 0,          0
61615, 0,          0
61616, 0,          0
61617, 0,          0
61618, 0,          0
61619, 0,          0
61620, 0,          0
61621, 0,          0
61622, 0,          0
61623, 0,          0
61624, 0,          0
61625, 0,          0
61626, 0,          0
61627, 0,          0
61628, 0,          0
61629, 0,          0
61630, 0,          0
61631, 0,          0
61632, 0,          0
61633, 0,          0
61634, 0,          0
61635, 0,          0
61636, 0,          0
61637, 0,          0
61638, 0,          0
61639, 0,          0
61640, 0,          0
61641, 0,          0
61642, 0,          0
61643, 0,          0
61644, 0,          0
61645, 0,          0
61646, 0,          0
61647, 0,          0
61648, 0,          0
61649, 0,          0
61650, 0,          0
61651, 0,          0
61652, 0,          0
61653, 0,          0
61654, 0,          0
61655, 0,          0
61656, 0,          0
61657, 0,          0
61658, 0,          0
61659, 0,          0
61660, 0,          0
61661, 0,          0
61662, 0,          0
61663, 0,          0
61664, 0,          0
61665, 0,          0
61666, 0,          0
61667, 0,          0
61668, 0,          0
61669, 0,          0
61670, 0,          0
61671, 0,          0
61672, 0,          0
61673, 0,          0
61674, 0,          0
61675, 0,          0
61676, 0,          0
61677, 0,          0
61678, 0,          0
61679, 0,          0
61680, 0,          0
61681, 0,          0
61682, 0,          0
61683, 0,          0
61684, 0,          0
61685, 0,          0
61686, 0,          0
61687, 0,          0
61688, 0,          0
61689, 0,          0
61690, 0,          0
61691, 0,          0
61692, 0,          0
61693, 0,          0
61694, 0,          0
61695, 0,          0
61696, 0,          0
61697, 0,          0
61698, 0,          0
61699, 0,          0
61700, 0,          0
61701, 0,          0
61702, 0,          0
61703, 0,          0
61704, 0,          0
61705, 0,          0
61706, 0,          0
61707, 0,          0
61708, 0,          0
61709, 0,          0
61710, 0,          0
61711, 0,          0
61712, 0,          0
61713, 0,          0
61714, 0,          0
61715, 0,          0
61716, 0,          0
61717, 0,          0
61718, 0,          0
61719, 0,          0
61720, 0,          0
61721, 0,          0
61722, 0,          0
61723, 0,          0
61724, 0,          0
61725, 0,          0
61726, 0,          0
61727, 0,          0
61728, 0,          0
61729, 0,          0
61730, 0,          0
61731, 0,          0
61732, 0,          0
61733, 0,          0
61734, 0,          0
61735, 0,          0
61736, 0,          0
61737, 0,          0
61738, 0,          0
61739, 0,          0
61740, 0,          0
61741, 0,          0
61742, 0,          0
61743, 0,          0
61744, 0,          0
61745, 0,          0
61746, 0,          0
61747, 0,          0
61748, 0,          0
61749, 0,          0
61750, 0,          0
61751, 0,          0
61752, 0,          0
61753, 0,          0
61754, 0,          0
61755, 0,          0
61756, 0,          0
61757, 0,          0
61758, 0,          0
61759, 0,          0
61760, 0,          0
61761, 0,          0
61762, 0,          0
61763, 0,          0
61764, 0,          0
61765, 0,          0
61766, 0,          0
61767, 0,          0
61768, 0,          0
61769, 0,          0
61770, 0,          0
61771, 0,          0
61772, 0,          0
61773, 0,          0
61774, 0,          0
61775, 0,          0
61776, 0,          0
61777, 0,          0
61778, 0,          0
61779, 0,          0
61780, 0,          0
61781, 0,          0
61782, 0,          0
61783, 0,          0
61784, 0,          0
61785, 0,          0
61786, 0,          0
61787, 0,          0
61788, 0,          0
61789, 0,          0
61790, 0,          0
61791, 0,          0
61792, 0,          0
61793, 0,          0
61794, 0,          0
61795, 0,          0
61796, 0,          0
61797, 0,          0
61798, 0,          0
61799, 0,          0
61800, 0,          0
61801, 0,          0
61802, 0,          0
61803, 0,          0
61804, 0,          0
61805, 0,          0
61806, 0,          0
61807, 0,          0
61808, 0,          0
61809, 0,          0
61810, 0,          0
61811, 0,          0
61812, 0,          0
61813, 0,          0
61814, 0,          0
61815, 0,          0
61816, 0,          0
61817, 0,          0
61818, 0,          0
61819, 0,          0
61820, 0,          0
61821, 0,          0
61822, 0,          0
61823, 0,          0
61824, 0,          0
61825, 0,          0
61826, 0,          0
61827, 0,          0
61828, 0,          0
61829, 0,          0
61830, 0,          0
61831, 0,          0
61832, 0,          0
61833, 0,          0
61834, 0,          0
61835, 0,          0
61836, 0,          0
61837, 0,          0
61838, 0,          0
61839, 0,          0
61840, 0,          0
61841, 0,          0
61842, 0,          0
61843, 0,          0
61844, 0,          0
61845, 0,          0
61846, 0,          0
61847, 0,          0
61848, 0,          0
61849, 0,          0
61850, 0,          0
61851, 0,          0
61852, 0,          0
61853, 0,          0
61854, 0,          0
61855, 0,          0
61856, 0,          0
61857, 0,          0
61858, 0,          0
61859, 0,          0
61860, 0,          0
61861, 0,          0
61862, 0,          0
61863, 0,          0
61864, 0,          0
61865, 0,          0
61866, 0,          0
61867, 0,          0
61868, 0,          0
61869, 0,          0
61870, 0,          0
61871, 0,          0
61872, 0,          0
61873, 0,          0
61874, 0,          0
61875, 0,          0
61876, 0,          0
61877, 0,          0
61878, 0,          0
61879, 0,          0
61880, 0,          0
61881, 0,          0
61882, 0,          0
61883, 0,          0
61884, 0,          0
61885, 0,          0
61886, 0,          0
61887, 0,          0
61888, 0,          0
61889, 0,          0
61890, 0,          0
61891, 0,          0
61892, 0,          0
61893, 0,          0
61894, 0,          0
61895, 0,          0
61896, 0,          0
61897, 0,          0
61898, 0,          0
61899, 0,          0
61900, 0,          0
61901, 0,          0
61902, 0,          0
61903, 0,          0
61904, 0,          0
61905, 0,          0
61906, 0,          0
61907, 0,          0
61908, 0,          0
61909, 0,          0
61910, 0,          0
61911, 0,          0
61912, 0,          0
61913, 0,          0
61914, 0,          0
61915, 0,          0
61916, 0,          0
61917, 0,          0
61918, 0,          0
61919, 0,          0
61920, 0,          0
61921, 0,          0
61922, 0,          0
61923, 0,          0
61924, 0,          0
61925, 0,          0
61926, 0,          0
61927, 0,          0
61928, 0,          0
61929, 0,          0
61930, 0,          0
61931, 0,          0
61932, 0,          0
61933, 0,          0
61934, 0,          0
61935, 0,          0
61936, 0,          0
61937, 0,          0
61938, 0,          0
61939, 0,          0
61940, 0,          0
61941, 0,          0
61942, 0,          0
61943, 0,          0
61944, 0,          0
61945, 0,          0
61946, 0,          0
61947, 0,          0
61948, 0,          0
61949, 0,          0
61950, 0,          0
61951, 0,          0
61952, 0,          0
61953, 0,          0
61954, 0,          0
61955, 0,          0
61956, 0,          0
61957, 0,          0
61958, 0,          0
61959, 0,          0
61960, 0,          0
61961, 0,          0
61962, 0,          0
61963, 0,          0
61964, 0,          0
61965, 0,          0
61966, 0,          0
61967, 0,          0
61968, 0,          0
61969, 0,          0
61970, 0,          0
61971, 0,          0
61972, 0,          0
61973, 0,          0
61974, 0,          0
61975, 0,          0
61976, 0,          0
61977, 0,          0
61978, 0,          0
61979, 0,          0
61980, 0,          0
61981, 0,          0
61982, 0,          0
61983, 0,          0
61984, 0,          0
61985, 0,          0
61986, 0,          0
61987, 0,          0
61988, 0,          0
61989, 0,          0
61990, 0,          0
61991, 0,          0
61992, 0,          0
61993, 0,          0
61994, 0,          0
61995, 0,          0
61996, 0,          0
61997, 0,          0
61998, 0,          0
61999, 0,          0
62000, 0,          0
62001, 0,          0
62002, 0,          0
62003, 0,          0
62004, 0,          0
62005, 0,          0
62006, 0,          0
62007, 0,          0
62008, 0,          0
62009, 0,          0
62010, 0,          0
62011, 0,          0
62012, 0,          0
62013, 0,          0
62014, 0,          0
62015, 0,          0
62016, 0,          0
62017, 0,          0
62018, 0,          0
62019, 0,          0
62020, 0,          0
62021, 0,          0
62022, 0,          0
62023, 0,          0
62024, 0,          0
62025, 0,          0
62026, 0,          0
62027, 0,          0
62028, 0,          0
62029, 0,          0
62030, 0,          0
62031, 0,          0
62032, 0,          0
62033, 0,          0
62034, 0,          0
62035, 0,          0
62036, 0,          0
62037, 0,          0
62038, 0,          0
62039, 0,          0
62040, 0,          0
62041, 0,          0
62042, 0,          0
62043, 0,          0
62044, 0,          0
62045, 0,          0
62046, 0,          0
62047, 0,          0
62048, 0,          0
62049, 0,          0
62050, 0,          0
62051, 0,          0
62052, 0,          0
62053, 0,          0
62054, 0,          0
62055, 0,          0
62056, 0,          0
62057, 0,          0
62058, 0,          0
62059, 0,          0
62060, 0,          0
62061, 0,          0
62062, 0,          0
62063, 0,          0
62064, 0,          0
62065, 0,          0
62066, 0,          0
62067, 0,          0
62068, 0,          0
62069, 0,          0
62070, 0,          0
62071, 0,          0
62072, 0,          0
62073, 0,          0
62074, 0,          0
62075, 0,          0
62076, 0,          0
62077, 0,          0
62078, 0,          0
62079, 0,          0
62080, 0,          0
62081, 0,          0
62082, 0,          0
62083, 0,          0
62084, 0,          0
62085, 0,          0
62086, 0,          0
62087, 0,          0
62088, 0,          0
62089, 0,          0
62090, 0,          0
62091, 0,          0
62092, 0,          0
62093, 0,          0
62094, 0,          0
62095, 0,          0
62096, 0,          0
62097, 0,          0
62098, 0,          0
62099, 0,          0
62100, 0,          0
62101, 0,          0
62102, 0,          0
62103, 0,          0
62104, 0,          0
62105, 0,          0
62106, 0,          0
62107, 0,          0
62108, 0,          0
62109, 0,          0
62110, 0,          0
62111, 0,          0
62112, 0,          0
62113, 0,          0
62114, 0,          0
62115, 0,          0
62116, 0,          0
62117, 0,          0
62118, 0,          0
62119, 0,          0
62120, 0,          0
62121, 0,          0
62122, 0,          0
62123, 0,          0
62124, 0,          0
62125, 0,          0
62126, 0,          0
62127, 0,          0
62128, 0,          0
62129, 0,          0
62130, 0,          0
62131, 0,          0
62132, 0,          0
62133, 0,          0
62134, 0,          0
62135, 0,          0
62136, 0,          0
62137, 0,          0
62138, 0,          0
62139, 0,          0
62140, 0,          0
62141, 0,          0
62142, 0,          0
62143, 0,          0
62144, 0,          0
62145, 0,          0
62146, 0,          0
62147, 0,          0
62148, 0,          0
62149, 0,          0
62150, 0,          0
62151, 0,          0
62152, 0,          0
62153, 0,          0
62154, 0,          0
62155, 0,          0
62156, 0,          0
62157, 0,          0
62158, 0,          0
62159, 0,          0
62160, 0,          0
62161, 0,          0
62162, 0,          0
62163, 0,          0
62164, 0,          0
62165, 0,          0
62166, 0,          0
62167, 0,          0
62168, 0,          0
62169, 0,          0
62170, 0,          0
62171, 0,          0
62172, 0,          0
62173, 0,          0
62174, 0,          0
62175, 0,          0
62176, 0,          0
62177, 0,          0
62178, 0,          0
62179, 0,          0
62180, 0,          0
62181, 0,          0
62182, 0,          0
62183, 0,          0
62184, 0,          0
62185, 0,          0
62186, 0,          0
62187, 0,          0
62188, 0,          0
62189, 0,          0
62190, 0,          0
62191, 0,          0
62192, 0,          0
62193, 0,          0
62194, 0,          0
62195, 0,          0
62196, 0,          0
62197, 0,          0
62198, 0,          0
62199, 0,          0
62200, 0,          0
62201, 0,          0
62202, 0,          0
62203, 0,          0
62204, 0,          0
62205, 0,          0
62206, 0,          0
62207, 0,          0
62208, 0,          0
62209, 0,          0
62210, 0,          0
62211, 0,          0
62212, 0,          0
62213, 0,          0
62214, 0,          0
62215, 0,          0
62216, 0,          0
62217, 0,          0
62218, 0,          0
62219, 0,          0
62220, 0,          0
62221, 0,          0
62222, 0,          0
62223, 0,          0
62224, 0,          0
62225, 0,          0
62226, 0,          0
62227, 0,          0
62228, 0,          0
62229, 0,          0
62230, 0,          0
62231, 0,          0
62232, 0,          0
62233, 0,          0
62234, 0,          0
62235, 0,          0
62236, 0,          0
62237, 0,          0
62238, 0,          0
62239, 0,          0
62240, 0,          0
62241, 0,          0
62242, 0,          0
62243, 0,          0
62244, 0,          0
62245, 0,          0
62246, 0,          0
62247, 0,          0
62248, 0,          0
62249, 0,          0
62250, 0,          0
62251, 0,          0
62252, 0,          0
62253, 0,          0
62254, 0,          0
62255, 0,          0
62256, 0,          0
62257, 0,          0
62258, 0,          0
62259, 0,          0
62260, 0,          0
62261, 0,          0
62262, 0,          0
62263, 0,          0
62264, 0,          0
62265, 0,          0
62266, 0,          0
62267, 0,          0
62268, 0,          0
62269, 0,          0
62270, 0,          0
62271, 0,          0
62272, 0,          0
62273, 0,          0
62274, 0,          0
62275, 0,          0
62276, 0,          0
62277, 0,          0
62278, 0,          0
62279, 0,          0
62280, 0,          0
62281, 0,          0
62282, 0,          0
62283, 0,          0
62284, 0,          0
62285, 0,          0
62286, 0,          0
62287, 0,          0
62288, 0,          0
62289, 0,          0
62290, 0,          0
62291, 0,          0
62292, 0,          0
62293, 0,          0
62294, 0,          0
62295, 0,          0
62296, 0,          0
62297, 0,          0
62298, 0,          0
62299, 0,          0
62300, 0,          0
62301, 0,          0
62302, 0,          0
62303, 0,          0
62304, 0,          0
62305, 0,          0
62306, 0,          0
62307, 0,          0
62308, 0,          0
62309, 0,          0
62310, 0,          0
62311, 0,          0
62312, 0,          0
62313, 0,          0
62314, 0,          0
62315, 0,          0
62316, 0,          0
62317, 0,          0
62318, 0,          0
62319, 0,          0
62320, 0,          0
62321, 0,          0
62322, 0,          0
62323, 0,          0
62324, 0,          0
62325, 0,          0
62326, 0,          0
62327, 0,          0
62328, 0,          0
62329, 0,          0
62330, 0,          0
62331, 0,          0
62332, 0,          0
62333, 0,          0
62334, 0,          0
62335, 0,          0
62336, 0,          0
62337, 0,          0
62338, 0,          0
62339, 0,          0
62340, 0,          0
62341, 0,          0
62342, 0,          0
62343, 0,          0
62344, 0,          0
62345, 0,          0
62346, 0,          0
62347, 0,          0
62348, 0,          0
62349, 0,          0
62350, 0,          0
62351, 0,          0
62352, 0,          0
62353, 0,          0
62354, 0,          0
62355, 0,          0
62356, 0,          0
62357, 0,          0
62358, 0,          0
62359, 0,          0
62360, 0,          0
62361, 0,          0
62362, 0,          0
62363, 0,          0
62364, 0,          0
62365, 0,          0
62366, 0,          0
62367, 0,          0
62368, 0,          0
62369, 0,          0
62370, 0,          0
62371, 0,          0
62372, 0,          0
62373, 0,          0
62374, 0,          0
62375, 0,          0
62376, 0,          0
62377, 0,          0
62378, 0,          0
62379, 0,          0
62380, 0,          0
62381, 0,          0
62382, 0,          0
62383, 0,          0
62384, 0,          0
62385, 0,          0
62386, 0,          0
62387, 0,          0
62388, 0,          0
62389, 0,          0
62390, 0,          0
62391, 0,          0
62392, 0,          0
62393, 0,          0
62394, 0,          0
62395, 0,          0
62396, 0,          0
62397, 0,          0
62398, 0,          0
62399, 0,          0
62400, 0,          0
62401, 0,          0
62402, 0,          0
62403, 0,          0
62404, 0,          0
62405, 0,          0
62406, 0,          0
62407, 0,          0
62408, 0,          0
62409, 0,          0
62410, 0,          0
62411, 0,          0
62412, 0,          0
62413, 0,          0
62414, 0,          0
62415, 0,          0
62416, 0,          0
62417, 0,          0
62418, 0,          0
62419, 0,          0
62420, 0,          0
62421, 0,          0
62422, 0,          0
62423, 0,          0
62424, 0,          0
62425, 0,          0
62426, 0,          0
62427, 0,          0
62428, 0,          0
62429, 0,          0
62430, 0,          0
62431, 0,          0
62432, 0,          0
62433, 0,          0
62434, 0,          0
62435, 0,          0
62436, 0,          0
62437, 0,          0
62438, 0,          0
62439, 0,          0
62440, 0,          0
62441, 0,          0
62442, 0,          0
62443, 0,          0
62444, 0,          0
62445, 0,          0
62446, 0,          0
62447, 0,          0
62448, 0,          0
62449, 0,          0
62450, 0,          0
62451, 0,          0
62452, 0,          0
62453, 0,          0
62454, 0,          0
62455, 0,          0
62456, 0,          0
62457, 0,          0
62458, 0,          0
62459, 0,          0
62460, 0,          0
62461, 0,          0
62462, 0,          0
62463, 0,          0
62464, 0,          0
62465, 0,          0
62466, 0,          0
62467, 0,          0
62468, 0,          0
62469, 0,          0
62470, 0,          0
62471, 0,          0
62472, 0,          0
62473, 0,          0
62474, 0,          0
62475, 0,          0
62476, 0,          0
62477, 0,          0
62478, 0,          0
62479, 0,          0
62480, 0,          0
62481, 0,          0
62482, 0,          0
62483, 0,          0
62484, 0,          0
62485, 0,          0
62486, 0,          0
62487, 0,          0
62488, 0,          0
62489, 0,          0
62490, 0,          0
62491, 0,          0
62492, 0,          0
62493, 0,          0
62494, 0,          0
62495, 0,          0
62496, 0,          0
62497, 0,          0
62498, 0,          0
62499, 0,          0
62500, 0,          0
62501, 0,          0
62502, 0,          0
62503, 0,          0
62504, 0,          0
62505, 0,          0
62506, 0,          0
62507, 0,          0
62508, 0,          0
62509, 0,          0
62510, 0,          0
62511, 0,          0
62512, 0,          0
62513, 0,          0
62514, 0,          0
62515, 0,          0
62516, 0,          0
62517, 0,          0
62518, 0,          0
62519, 0,          0
62520, 0,          0
62521, 0,          0
62522, 0,          0
62523, 0,          0
62524, 0,          0
62525, 0,          0
62526, 0,          0
62527, 0,          0
62528, 0,          0
62529, 0,          0
62530, 0,          0
62531, 0,          0
62532, 0,          0
62533, 0,          0
62534, 0,          0
62535, 0,          0
62536, 0,          0
62537, 0,          0
62538, 0,          0
62539, 0,          0
62540, 0,          0
62541, 0,          0
62542, 0,          0
62543, 0,          0
62544, 0,          0
62545, 0,          0
62546, 0,          0
62547, 0,          0
62548, 0,          0
62549, 0,          0
62550, 0,          0
62551, 0,          0
62552, 0,          0
62553, 0,          0
62554, 0,          0
62555, 0,          0
62556, 0,          0
62557, 0,          0
62558, 0,          0
62559, 0,          0
62560, 0,          0
62561, 0,          0
62562, 0,          0
62563, 0,          0
62564, 0,          0
62565, 0,          0
62566, 0,          0
62567, 0,          0
62568, 0,          0
62569, 0,          0
62570, 0,          0
62571, 0,          0
62572, 0,          0
62573, 0,          0
62574, 0,          0
62575, 0,          0
62576, 0,          0
62577, 0,          0
62578, 0,          0
62579, 0,          0
62580, 0,          0
62581, 0,          0
62582, 0,          0
62583, 0,          0
62584, 0,          0
62585, 0,          0
62586, 0,          0
62587, 0,          0
62588, 0,          0
62589, 0,          0
62590, 0,          0
62591, 0,          0
62592, 0,          0
62593, 0,          0
62594, 0,          0
62595, 0,          0
62596, 0,          0
62597, 0,          0
62598, 0,          0
62599, 0,          0
62600, 0,          0
62601, 0,          0
62602, 0,          0
62603, 0,          0
62604, 0,          0
62605, 0,          0
62606, 0,          0
62607, 0,          0
62608, 0,          0
62609, 0,          0
62610, 0,          0
62611, 0,          0
62612, 0,          0
62613, 0,          0
62614, 0,          0
62615, 0,          0
62616, 0,          0
62617, 0,          0
62618, 0,          0
62619, 0,          0
62620, 0,          0
62621, 0,          0
62622, 0,          0
62623, 0,          0
62624, 0,          0
62625, 0,          0
62626, 0,          0
62627, 0,          0
62628, 0,          0
62629, 0,          0
62630, 0,          0
62631, 0,          0
62632, 0,          0
62633, 0,          0
62634, 0,          0
62635, 0,          0
62636, 0,          0
62637, 0,          0
62638, 0,          0
62639, 0,          0
62640, 0,          0
62641, 0,          0
62642, 0,          0
62643, 0,          0
62644, 0,          0
62645, 0,          0
62646, 0,          0
62647, 0,          0
62648, 0,          0
62649, 0,          0
62650, 0,          0
62651, 0,          0
62652, 0,          0
62653, 0,          0
62654, 0,          0
62655, 0,          0
62656, 0,          0
62657, 0,          0
62658, 0,          0
62659, 0,          0
62660, 0,          0
62661, 0,          0
62662, 0,          0
62663, 0,          0
62664, 0,          0
62665, 0,          0
62666, 0,          0
62667, 0,          0
62668, 0,          0
62669, 0,          0
62670, 0,          0
62671, 0,          0
62672, 0,          0
62673, 0,          0
62674, 0,          0
62675, 0,          0
62676, 0,          0
62677, 0,          0
62678, 0,          0
62679, 0,          0
62680, 0,          0
62681, 0,          0
62682, 0,          0
62683, 0,          0
62684, 0,          0
62685, 0,          0
62686, 0,          0
62687, 0,          0
62688, 0,          0
62689, 0,          0
62690, 0,          0
62691, 0,          0
62692, 0,          0
62693, 0,          0
62694, 0,          0
62695, 0,          0
62696, 0,          0
62697, 0,          0
62698, 0,          0
62699, 0,          0
62700, 0,          0
62701, 0,          0
62702, 0,          0
62703, 0,          0
62704, 0,          0
62705, 0,          0
62706, 0,          0
62707, 0,          0
62708, 0,          0
62709, 0,          0
62710, 0,          0
62711, 0,          0
62712, 0,          0
62713, 0,          0
62714, 0,          0
62715, 0,          0
62716, 0,          0
62717, 0,          0
62718, 0,          0
62719, 0,          0
62720, 0,          0
62721, 0,          0
62722, 0,          0
62723, 0,          0
62724, 0,          0
62725, 0,          0
62726, 0,          0
62727, 0,          0
62728, 0,          0
62729, 0,          0
62730, 0,          0
62731, 0,          0
62732, 0,          0
62733, 0,          0
62734, 0,          0
62735, 0,          0
62736, 0,          0
62737, 0,          0
62738, 0,          0
62739, 0,          0
62740, 0,          0
62741, 0,          0
62742, 0,          0
62743, 0,          0
62744, 0,          0
62745, 0,          0
62746, 0,          0
62747, 0,          0
62748, 0,          0
62749, 0,          0
62750, 0,          0
62751, 0,          0
62752, 0,          0
62753, 0,          0
62754, 0,          0
62755, 0,          0
62756, 0,          0
62757, 0,          0
62758, 0,          0
